nlocaltemps	dist	chain	redshift	v1_end_time	f_ref	psdscaleflag	h1l1_relative_phase	l1_optimal_snr	mtotal	logll1	signalmodelflag	alpha	logl	l_peak	nulllogl	samplerate	h1_cplx_snr_arg	m1_source	sky_frame	temperature	deltalogl	h1_cplx_snr_amp	l1v1_delay	mc_source	l1h1_delay	segmentstart	m1	ra	l1_end_time	m2	e_rad	lal_pnorder	v1h1_delay	m2_source	v1l1_delay	psi	domega220	loglh1	af	costheta_jn	a2z	time	segmentlength	a1	mf_source	a2	nifo	ntemps	optimal_snr	phase	dtau220	a1z	cycle	mf	theta_jn	randomseed	h1l1_delay	mc	l1_cplx_snr_amp	h1v1_delay	logprior	logpost	flow	l1_cplx_snr_arg	t0	chi_eff	q	mtotal_source	h1_end_time	eta	lal_approximant	h1_optimal_snr	azimuth	lal_amporder	dec	matched_filter_snr	
1.000000000000000000e+00	6.107037059408522737e+02	6.000000000000000000e+00	1.265434452199347970e-01	1.126259462420279264e+09	2.000000000000000000e+01	0.000000000000000000e+00	2.723907527121838257e-02	1.359758378244993260e+01	7.559869556622541609e+01	1.113525795329696848e+02	1.000000000000000000e+00	7.933475028860406120e-01	-1.718750838112494239e+04	3.880636197587144398e+00	-1.752479825523076579e+04	4.096000000000000000e+03	-1.940829374034684987e-02	3.686033320010198366e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.372898741058234009e+02	2.127505669187513604e+01	2.123832702636718750e-03	2.903934675988807257e+01	7.023811340332031250e-03	1.126259460390000105e+09	4.152476675519763205e+01	2.019817808057071229e+00	1.126259462418155432e+09	3.407392881102778404e+01	3.442789379145011708e+00	8.000000000000000000e+00	4.899978637695312500e-03	3.024644007792841194e+01	-2.123832702636718750e-03	3.808340381515409878e-01	6.543211599019845004e-02	2.259372945728537161e+02	7.218955222566555419e-01	-9.485118109546204490e-01	1.952552064448760116e-01	1.126259462410229683e+09	4.000000000000000000e+00	9.330501538377114490e-02	6.366398389888537679e+01	1.952552064448760116e-01	2.000000000000000000e+00	8.000000000000000000e+00	2.460595046843803502e+01	5.458871784357383738e+00	-2.398871619034228728e-02	9.330501538377114490e-02	3.400000000000000000e+04	7.172024375787678707e+01	2.819300249755494647e+00	7.304075680000000000e+08	-7.023811340332031250e-03	3.271408574582066109e+01	1.500425797168093744e+01	-4.899978637695312500e-03	2.317669219776135492e+01	3.604665663035847274e+02	2.000000000000000000e+01	-4.664736901156543020e-02	1.126259462425179243e+09	1.392561197840267995e-01	8.205688188907832581e-01	6.710677327803038850e+01	1.126259462425179243e+09	2.475715920835659389e-01	8.500000000000000000e+01	2.050752334472596772e+01	5.711502915926344848e+00	3.000000000000000000e+00	-1.258941645413060861e+00	2.601062999595822234e+01
1.000000000000000000e+00	5.137076374219384434e+02	6.000000000000000000e+00	1.077526908875365841e-01	1.126259462423750401e+09	2.000000000000000000e+01	0.000000000000000000e+00	1.302963696188190745e-01	1.458607613767783207e+01	7.524859394837716309e+01	1.096703308939631825e+02	1.000000000000000000e+00	7.800098613877664011e-01	-1.718970560433830542e+04	3.913727345834821847e+00	-1.752479825523076579e+04	4.096000000000000000e+03	-2.439064831188724261e-02	3.644817376403515397e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.350926508924603695e+02	2.123957936989302553e+01	5.643367767333984375e-03	2.947287354626620370e+01	7.118225097656250000e-03	1.126259460390000105e+09	4.037556256504645802e+01	1.584229718302644363e+00	1.126259462418107033e+09	3.487303138333070507e+01	3.506124687133763018e+00	8.000000000000000000e+00	1.474857330322265625e-03	3.148088167169358798e+01	-5.643367767333984375e-03	1.283168002736724489e+00	7.924201440060249513e-02	2.254223199985008250e+02	7.222740685690048901e-01	-8.954590402956438266e-01	2.457389102884885712e-01	1.126259462412307262e+09	4.000000000000000000e+00	4.342896077728902043e-02	6.442293074859497892e+01	2.457389102884885712e-01	2.000000000000000000e+00	8.000000000000000000e+00	2.569274378248714186e+01	4.883966030662558744e+00	1.554404627311226084e-01	4.342896077728902043e-02	3.600000000000000000e+04	7.136467489161751132e+01	2.680257680098825368e+00	7.304075680000000000e+08	-7.118225097656250000e-03	3.264865497906448155e+01	1.499086916949356940e+01	-1.474857330322265625e-03	2.273142179398975316e+01	3.578240726864501084e+02	2.000000000000000000e+01	-1.546870179307063831e-01	1.126259462425225258e+09	1.371870079150756538e-01	8.637162968850036204e-01	6.792905543572874194e+01	1.126259462425225258e+09	2.486631944051379828e-01	8.500000000000000000e+01	2.115096844067422666e+01	5.521176156874457952e+00	3.000000000000000000e+00	-1.248220355494708667e+00	2.588867884488775672e+01
1.000000000000000000e+00	4.731489265464415439e+02	6.000000000000000000e+00	9.977125862364637221e-02	1.126259462424285173e+09	2.000000000000000000e+01	0.000000000000000000e+00	-1.583525160010266220e-01	1.499504956258231836e+01	7.539788648237068003e+01	1.112292962065675965e+02	1.000000000000000000e+00	8.304170969622722831e-01	-1.719180526781732988e+04	3.917663744265353021e+00	-1.752479825523076579e+04	4.096000000000000000e+03	-1.353569492360529869e-01	3.630545468082964078e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.329929874134359125e+02	2.126480586695167929e+01	6.320714950561523438e-03	2.977888707473572794e+01	6.754159927368164062e-03	1.126259460390000105e+09	3.992769558923976803e+01	1.458189633938328678e+00	1.126259462417964458e+09	3.547019089313091200e+01	3.536347061244313750e+00	8.000000000000000000e+00	4.334449768066406250e-04	3.225233485145041357e+01	-6.320714950561523438e-03	1.747873514267546113e+00	6.345841804781958417e-02	2.217636912068701349e+02	7.219812924321225012e-01	-8.797213465295535828e-01	1.799022184716412842e-01	1.126259462411884308e+09	4.000000000000000000e+00	7.920967738691012117e-02	6.502144247103574060e+01	1.799022184716412842e-01	2.000000000000000000e+00	8.000000000000000000e+00	2.639848362480053723e+01	4.074366691799866658e+00	-3.369960043317868359e-02	7.920967738691012117e-02	3.800000000000000000e+04	7.150871362389598573e+01	2.646072174320720283e+00	7.304075680000000000e+08	-6.754159927368164062e-03	3.274996411859354595e+01	1.491920369822760684e+01	-4.334449768066406250e-04	2.244723983168922032e+01	3.554402272451251292e+02	2.000000000000000000e+01	2.299556676497380506e-02	1.126259462424718618e+09	1.265794886696831600e-01	8.883605820389463004e-01	6.855778953228005435e+01	1.126259462424718618e+09	2.491262135952355128e-01	8.500000000000000000e+01	2.172621518591220280e+01	5.489834241407987037e+00	3.000000000000000000e+00	-1.288855952579801789e+00	2.581333708189538712e+01
1.000000000000000000e+00	4.517648538143827750e+02	6.000000000000000000e+00	9.553221159738574386e-02	1.126259462419308186e+09	2.000000000000000000e+01	0.000000000000000000e+00	9.705811462700930647e-02	1.526217096534757367e+01	7.225572952752013123e+01	1.093234257395088207e+02	1.000000000000000000e+00	7.824888024596973191e-01	-1.719040621981815639e+04	3.535991028789902568e+00	-1.752479825523076579e+04	4.096000000000000000e+03	4.700179732795793652e-02	3.799074995771696450e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.343920354126094026e+02	2.132997521811122610e+01	1.742839813232421875e-03	2.830859852034883062e+01	7.100820541381835938e-03	1.126259460390000105e+09	4.162009032142096032e+01	2.055181220874432668e+00	1.126259462417565346e+09	3.063563920609917446e+01	3.075419121896764807e+00	8.000000000000000000e+00	5.357980728149414062e-03	2.796416105504522065e+01	-1.742839813232421875e-03	1.104854293096137363e+00	1.503449085109881053e-02	2.250686096731042198e+02	6.781825504254532788e-01	-8.770907107661096713e-01	-6.433313549720129365e-02	1.126259462409607410e+09	4.000000000000000000e+00	5.166615461857024250e-02	6.287949189086541679e+01	6.433313549720129365e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.782225501990827965e+01	5.043216261949510226e+00	-1.774466054126870862e-01	5.166615461857024250e-02	4.000000000000000000e+04	6.888650881531967229e+01	2.640567697251515078e+00	7.304075680000000000e+08	-7.100820541381835938e-03	3.101298154422023856e+01	1.481267162227040934e+01	-5.357980728149414062e-03	2.307143761445467334e+01	3.574634730270640830e+02	2.000000000000000000e+01	-5.005631729905150179e-02	1.126259462424666166e+09	2.483724057172399715e-03	7.360781528706022980e-01	6.595491101276218160e+01	1.126259462424666166e+09	2.442223377663862993e-01	8.500000000000000000e+01	2.326250226904476648e+01	5.733076502668826180e+00	3.000000000000000000e+00	-1.243823794096012181e+00	2.592999640369746572e+01
1.000000000000000000e+00	4.018837015450225749e+02	6.000000000000000000e+00	8.555805748958750234e-02	1.126259462415966749e+09	2.000000000000000000e+01	0.000000000000000000e+00	1.516042763604361632e-01	1.418831743493075415e+01	7.231995976118922442e+01	1.084351955181155063e+02	1.000000000000000000e+00	7.730777981008593036e-01	-1.718910434564587558e+04	3.746263218025410069e+00	-1.752479825523076579e+04	4.096000000000000000e+03	2.639384483105865903e-02	3.370696959026700767e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.356939095848902070e+02	2.134960948260157565e+01	-1.341819763183593750e-03	2.899560146370400560e+01	7.166862487792968750e-03	1.126259460390000105e+09	3.659087243227084940e+01	2.332300002872130573e+00	1.126259462417308569e+09	3.572908732891837502e+01	3.257010579736679290e+00	8.000000000000000000e+00	8.508682250976562500e-03	3.291310592041833871e+01	1.341819763183593750e-03	9.882775861474124568e-01	-2.755155624105470880e-02	2.272587140667765198e+02	6.913398918796571646e-01	-6.455386010612036429e-01	6.414431239706783194e-02	1.126259462408169985e+09	4.000000000000000000e+00	3.051037361199826839e-02	6.336306493094865999e+01	6.414431239706783194e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.645424802902360639e+01	5.255693716389600922e+00	3.274423713495189237e-01	-3.051037361199826839e-02	4.200000000000000000e+04	6.878428568302723534e+01	2.272524626631111655e+00	7.304075680000000000e+08	-7.166862487792968750e-03	3.147640880068076186e+01	1.485300585120314842e+01	-8.508682250976562500e-03	2.261273668481015520e+01	3.583066462697003658e+02	2.000000000000000000e+01	-1.252104315293775250e-01	1.126259462424475431e+09	1.625300338208288814e-02	9.764480853811936534e-01	6.662007551068533928e+01	1.126259462424475431e+09	2.499645005501717199e-01	8.500000000000000000e+01	2.232753652212306861e+01	5.903087604340643502e+00	3.000000000000000000e+00	-1.174365571528342533e+00	2.591672718208421244e+01
1.000000000000000000e+00	3.628804727124378360e+02	6.000000000000000000e+00	7.767209013183253019e-02	1.126259462414399385e+09	2.000000000000000000e+01	0.000000000000000000e+00	-6.448481963650287696e-02	1.382116616714490043e+01	7.284223873231803736e+01	1.080444796811461856e+02	1.000000000000000000e+00	8.043061912373880018e-01	-1.718703346081405107e+04	3.768401611036304999e+00	-1.752479825523076579e+04	4.096000000000000000e+03	1.494596875735872479e-02	3.430373820187521261e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.377647944167147216e+02	2.146426171811032191e+01	-3.361463546752929688e-03	2.941723556331842104e+01	6.944894790649414062e-03	1.126259460390000105e+09	3.696818124735005284e+01	2.509010480370567731e+00	1.126259462417760849e+09	3.587405748496797742e+01	3.326786954309312705e+00	8.000000000000000000e+00	1.030635833740234375e-02	3.328847226671656045e+01	3.361463546752929688e-03	9.526911472362112887e-01	4.495608302358847230e-02	2.297203147355703550e+02	6.952296227917243998e-01	-5.449937453708072477e-01	6.159677936130675269e-02	1.126259462407477379e+09	4.000000000000000000e+00	2.633117523671676691e-03	6.426542351428246036e+01	6.159677936130675269e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.644345062275979785e+01	5.425324262086845373e+00	2.414642538962922802e-01	-2.633117523671676691e-03	4.400000000000000000e+04	6.925705328184420750e+01	2.147177981672858227e+00	7.304075680000000000e+08	-6.944894790649414062e-03	3.170213373542184243e+01	1.477448662040229443e+01	-1.030635833740234375e-02	2.286631489976866760e+01	3.606311093164833892e+02	2.000000000000000000e+01	7.943078839386162604e-02	1.126259462424705744e+09	2.899944969564113850e-02	9.704036356275842490e-01	6.759221046859177306e+01	1.126259462424705744e+09	2.499435964629577456e-01	8.500000000000000000e+01	2.254398914607848781e+01	6.003667990598441584e+00	3.000000000000000000e+00	-1.141837930817800162e+00	2.599482361973598898e+01
1.000000000000000000e+00	6.240205187908437665e+02	6.000000000000000000e+00	1.290920425656177095e-01	1.126259462419932842e+09	2.000000000000000000e+01	0.000000000000000000e+00	-5.440591544440520622e-02	1.378436479238795798e+01	7.807689940632756986e+01	1.092909235656115925e+02	1.000000000000000000e+00	8.047511511257599004e-01	-1.719313135563646938e+04	4.044046028174041574e+00	-1.752479825523076579e+04	4.096000000000000000e+03	2.361103180336061869e-02	3.827617246752539160e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.316668995942964102e+02	2.109514070483447412e+01	1.075506210327148438e-03	2.989194152272325411e+01	6.941795349121093750e-03	1.126259460390000105e+09	4.321732175295210254e+01	2.150611602627296559e+00	1.126259462418857336e+09	3.485957765337546732e+01	3.724369091335816506e+00	8.000000000000000000e+00	5.866289138793945312e-03	3.087399108239626599e+01	-1.075506210327148438e-03	8.211853484782445367e-01	2.227135496890844668e-01	2.223759760286866367e+02	7.435971782503395522e-01	-9.442874473187078399e-01	4.495937477127784909e-01	1.126259462410273552e+09	4.000000000000000000e+00	6.539022099119853881e-02	6.542579445858584108e+01	4.495937477127784909e-01	2.000000000000000000e+00	8.000000000000000000e+00	2.513555261322999357e+01	3.882639482221233784e+00	-2.463411000304951137e-01	6.539022099119853881e-02	4.600000000000000000e+04	7.387174390172295091e+01	2.806219150070849100e+00	7.304075680000000000e+08	-6.941795349121093750e-03	3.375075331014360103e+01	1.486601668206865057e+01	-5.866289138793945312e-03	2.271519758101839059e+01	3.543820971753148115e+02	2.000000000000000000e+01	7.801694724776585266e-02	1.126259462425799131e+09	2.369284451815691639e-01	8.066112438120778272e-01	6.915016354992165759e+01	1.126259462425799131e+09	2.471353403467252685e-01	8.500000000000000000e+01	2.101873669949810619e+01	5.765735039582108534e+00	3.000000000000000000e+00	-1.255244369512622749e+00	2.576290691296231472e+01
1.000000000000000000e+00	4.265529277215477464e+02	6.000000000000000000e+00	9.050615223228236639e-02	1.126259462414312601e+09	2.000000000000000000e+01	0.000000000000000000e+00	4.612927460921589784e-02	1.383909847949335514e+01	7.328069224544455551e+01	1.110125235176783463e+02	1.000000000000000000e+00	7.801599911687007172e-01	-1.718723426799484878e+04	3.685370675751487024e+00	-1.752479825523076579e+04	4.096000000000000000e+03	4.099578101303690686e-02	3.810667347346674205e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.375639872359170113e+02	2.132988180147232882e+01	-3.843069076538085938e-03	2.893300298731818998e+01	7.117033004760742188e-03	1.126259460390000105e+09	4.155556186392220042e+01	2.497680530749033956e+00	1.126259462418155670e+09	3.172513038152236220e+01	3.273308781235535037e+00	8.000000000000000000e+00	1.096010208129882812e-02	2.909211499318967498e+01	3.843069076538085938e-03	6.081953657895577958e-01	6.213618778541196708e-02	2.265514637182404840e+02	6.992260919708263023e-01	-6.885496230561700681e-01	6.314131091651123406e-02	1.126259462408090830e+09	4.000000000000000000e+00	7.675735345115908270e-02	6.392547968542087489e+01	6.314131091651123406e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.629552615741286914e+01	4.034432663396672503e+00	-1.331232634697470940e-01	7.675735345115908270e-02	4.800000000000000000e+04	6.971112888135124308e+01	2.330283477726803998e+00	7.304075680000000000e+08	-7.117033004760742188e-03	3.155161776022548992e+01	1.494140472616508752e+01	-1.096010208129882812e-02	2.274222475749665051e+01	3.603062119934136831e+02	2.000000000000000000e+01	-5.133493596178969297e-03	1.126259462425272703e+09	7.086261212904895745e-02	7.634388505059669372e-01	6.719878846665640992e+01	1.126259462425272703e+09	2.455011030732415778e-01	8.500000000000000000e+01	2.235920502097668461e+01	6.040621479572340746e+00	3.000000000000000000e+00	-1.106467505599988410e+00	2.598507940449846743e+01
1.000000000000000000e+00	5.310018344127780665e+02	6.000000000000000000e+00	1.111331675987462103e-01	1.126259462421101570e+09	2.000000000000000000e+01	0.000000000000000000e+00	8.487089739954800649e-02	1.479169950144587276e+01	7.126117208727309560e+01	1.119541373815518455e+02	1.000000000000000000e+00	7.846112528525637231e-01	-1.718657730655891646e+04	3.607634660182543307e+00	-1.752479825523076579e+04	4.096000000000000000e+03	3.088618372088283714e-02	3.602868815004321590e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.382209486718493281e+02	2.129644352594835510e+01	3.321170806884765625e-03	2.765939785949701601e+01	7.085800170898437500e-03	1.126259460390000105e+09	4.003267038858492555e+01	1.869620039273379053e+00	1.126259462417780399e+09	3.122850169868816650e+01	3.038914235075822035e+00	8.000000000000000000e+00	3.764629364013671875e-03	2.810509361913444693e+01	-3.321170806884765625e-03	6.998554024758008030e-01	7.079553710820418733e-03	2.262668112902993016e+02	6.831200413660032389e-01	-9.966144999238220059e-01	-7.071072035297079617e-02	1.126259462410589933e+09	4.000000000000000000e+00	6.341820414865551037e-02	6.109486753410183724e+01	7.071072035297079617e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.654582739445713102e+01	5.259819485374690018e+00	3.970263675978041862e-02	6.341820414865551037e-02	5.000000000000000000e+04	6.788453368719237346e+01	3.059283333690910212e+00	7.304075680000000000e+08	-7.085800170898437500e-03	3.073327435749689940e+01	1.498639585725247869e+01	-3.764629364013671875e-03	2.338079713889276334e+01	3.616017458107421021e+02	2.000000000000000000e+01	-5.398471367866523180e-02	1.126259462424866199e+09	4.639415869500526299e-03	7.800754082993370808e-01	6.413378176917765927e+01	1.126259462424866199e+09	2.461839786445798040e-01	8.500000000000000000e+01	2.204283506981886731e+01	5.647835924436176214e+00	3.000000000000000000e+00	-1.259428044823987403e+00	2.601393486210283257e+01
1.000000000000000000e+00	5.232014348093829312e+02	6.000000000000000000e+00	1.096100940702880444e-01	1.126259462415876389e+09	2.000000000000000000e+01	0.000000000000000000e+00	3.919690300314959686e-02	1.493138029948869772e+01	7.223763579402483970e+01	1.099016719549617846e+02	1.000000000000000000e+00	7.987021906187736775e-01	-1.719524516802788276e+04	3.670308255550477572e+00	-1.752479825523076579e+04	4.096000000000000000e+03	1.005877208950119034e-01	3.632209264206485955e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.295530872028830345e+02	2.132696925012649203e+01	-1.701593399047851562e-03	2.810838481651403598e+01	7.089138031005859375e-03	1.126259460390000105e+09	4.030336063339130703e+01	2.373719837630607010e+00	1.126259462417577982e+09	3.193427516063353622e+01	3.144806610906130118e+00	8.000000000000000000e+00	8.790731430053710938e-03	2.877972661864652082e+01	1.701593399047851562e-03	1.715932166810177906e-01	4.244601534852156244e-02	2.226188927654511645e+02	6.918183169327567494e-01	-8.880449048806978718e-01	3.742497958484584941e-02	1.126259462408146381e+09	4.000000000000000000e+00	4.252618322454412847e-02	6.195701264980525025e+01	3.742497958484584941e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.780745865318099064e+01	4.865858778165540244e+00	-6.510828578323729632e-02	4.252618322454412847e-02	5.200000000000000000e+04	6.874812663466443041e+01	2.663871418086172227e+00	7.304075680000000000e+08	-7.089138031005859375e-03	3.118934752041599268e+01	1.485412229596424716e+01	-8.790731430053710938e-03	2.368571534962583414e+01	3.532388025525088437e+02	2.000000000000000000e+01	6.139081789186209143e-02	1.126259462424962997e+09	4.027108117296197831e-02	7.923477015010010893e-01	6.510181926071138037e+01	1.126259462424667120e+09	2.466444094125489206e-01	8.500000000000000000e+01	2.345865808396574081e+01	5.839247181020601474e+00	3.000000000000000000e+00	-1.174529654399368850e+00	2.586169243525318961e+01
